ItemName,RawMaterial,Qty,Unit,Department
EGG BIRYANI,Javantry,1.0,GM,
Hyderabadi VEG Biryani,Javantry,1.0,GM,
PEAS PULAO,Javantry,1.0,GM,
Sea Food Dum Biryani,Javantry,1.0,GM,
Bhatkal VEG Biryani,Javantry,1.0,GM,
PANEER KADAI,Badi Sunf,1.0,GM,
CHICKEN KADAI,Badi Sunf,1.0,GM,
Tawa Lamb,Badi Sunf,1.0,GM,
CHICKEN KADAI,Badi Sunf,1.0,GM,
VEG KADAI,Badi Sunf,1.0,GM,
Tawa Lamb,Badi Sunf,1.0,GM,
VEG KADAI,Badi Sunf,1.0,GM,
Tawa Chicken,Badi Sunf,1.0,GM,
Tawa Chicken,Badi Sunf,1.0,GM,
PANEER KADAI,Badi Sunf,1.0,GM,
Hawain Salad,Salt Tata,1.0,GM,
PANEER CHILLY DRY,Salt Tata,1.0,GM,
Kolkata VEG Biryani,Star Fool,1.0,GM,
Dum Pukht VEG Biryani,Star Fool,1.0,GM,
Navratan Pulao,Star Fool,1.0,GM,
VEG PULAO,Star Fool,1.0,GM,
Sea Food Dum Biryani,Star Fool,1.0,GM,
Sea Food Dum Biryani,Star Fool,1.0,GM,
VEG MAKHANWALA,Star Fool,1.0,GM,
Hyderabadi VEG Biryani,Star Fool,1.0,GM,
Bhatkal VEG Biryani,Star Fool,1.0,GM,
Kolkata VEG Biryani,Star Fool,1.0,GM,
EGG MASALA,Star Fool,1.0,GM,
EGG MASALA,Star Fool,1.0,GM,
VEG PULAO,Star Fool,1.0,GM,
Chicken In Szechwan Style,Star Fool,1.0,GM,
Hyderabadi VEG Biryani,Star Fool,1.0,GM,
VEG MAKHANWALA,Star Fool,1.0,GM,
Dum Pukht VEG Biryani,Star Fool,1.0,GM,
PEAS PULAO,Star Fool,1.0,GM,
EGG BIRYANI,Star Fool,1.0,GM,
Bhatkal VEG Biryani,Star Fool,1.0,GM,
EGG BIRYANI,Star Fool,1.0,GM,
Navratan Pulao,Star Fool,1.0,GM,
PEAS PULAO,Star Fool,1.0,GM,
EGG MASALA,Tej Patta,1.0,GM,
EGG MASALA,Tej Patta,1.0,GM,
Dum Pukht VEG Biryani,Tej Patta,1.0,GM,
Hyderabadi VEG Biryani,Tej Patta,1.0,GM,
Sea Food Dum Biryani,Tej Patta,1.0,GM,
Navratan Pulao,Tej Patta,1.0,GM,
VEG PULAO,Tej Patta,1.0,GM,
EGG BIRYANI,Tej Patta,1.0,GM,
Navratan Pulao,Tej Patta,1.0,GM,
Bhatkal VEG Biryani,Tej Patta,1.0,GM,
Dum Pukht VEG Biryani,Tej Patta,1.0,GM,
VEG PULAO,Tej Patta,1.0,GM,
Bhatkal VEG Biryani,Tej Patta,1.0,GM,
Hyderabadi VEG Biryani,Tej Patta,1.0,GM,
EGG BIRYANI,Tej Patta,1.0,GM,
Sea Food Dum Biryani,Tej Patta,1.0,GM,
Kolkata VEG Biryani,Tej Patta,1.0,GM,
Kolkata VEG Biryani,Tej Patta,1.0,GM,
PEAS PULAO,Tej Patta,1.0,GM,
PEAS PULAO,Tej Patta,1.0,GM,
Tawa Chicken,Dry Ginger,1.0,GM,
Tawa Lamb,Dry Ginger,1.0,GM,
Tawa Chicken,Dry Ginger,1.0,GM,
Tawa Lamb,Dry Ginger,1.0,GM,
ANGOORI RABDI,ROSE WATER,1.0,ML,
KULFI RABDI FALOODA,ROSE WATER,1.0,ML,
Butter Roomali Roti,ROSE WATER,1.0,ML,
Roomali Roti,ROSE WATER,1.0,ML,
Malai Kofta,Rose Water,1.0,ML,
Malai Kofta,Rose Water,1.0,ML,
Zafrani Chicken,Rose Water,1.0,ML,
Zafrani Chicken,Rose Water,1.0,ML,
Talumein Soup,Sesame Oil,1.0,ML,
Chutney Stuffed Pomfret,Banana Leaf,1.0,PIC,
Clams In Sukha Mangalorian Masala,Banana Leaf,1.0,PIC,
Kori Roti,Banana Leaf,1.0,PIC,
Cheese Garlic Bread,Bread Slice,1.0,PC,
Garlic Bread,Bread Slice,1.0,PC,
Papad Masala,Chat Masala,1.0,GM,
MALAI KULFI,Malai Kulfi,1.0,PC,
KULFI RABDI FALOODA,Malai Kulfi,1.0,PC,
ALOO KULCHA,Green Chilly,1.0,GM,
Missi Roti,Green Chilly,1.0,GM,
ONION KULCHA,Green Chilly,1.0,GM,
ALOO PARATHA,Green Chilly,1.0,GM,
Assorted Indian Breads ( 7 Types ),Green Chilly,1.0,GM,
Bhindi Mirch Masala,Kasuri Methi,1.0,GM,
PEAS PULAO,Kasuri Methi,1.0,GM,
Subzi Noorani,Kasuri Methi,1.0,GM,
Tawa Chicken,Kasuri Methi,1.0,GM,
VEG SONERI,Kasuri Methi,1.0,GM,
Kolkata VEG Biryani,Kasuri Methi,1.0,GM,
Nalli Kashmiri Rogan,Kasuri Methi,1.0,GM,
Dum Aloo Amritsari,Kasuri Methi,1.0,GM,
Mirchi Ka Salan,Kasuri Methi,1.0,GM,
Nalli Kashmiri Rogan,Kasuri Methi,1.0,GM,
ALOO GOBI,Kasuri Methi,1.0,GM,
DAL PALAK KHICHDI,Kasuri Methi,1.0,GM,
MUTTON ROGAN JOSH,Kasuri Methi,1.0,GM,
ALOO MUTTER,Kasuri Methi,1.0,GM,
Kolkata VEG Biryani,Kasuri Methi,1.0,GM,
PANEER BUTTER MASALA,Kasuri Methi,1.0,GM,
Dehati Lamb,Kasuri Methi,1.0,GM,
Methi Paneer,Kasuri Methi,1.0,GM,
Reshmi Paneer,Kasuri Methi,1.0,GM,
Dum Aloo Amritsari,Kasuri Methi,1.0,GM,
Ghost Hara Pyaaz,Kasuri Methi,1.0,GM,
LASOONI PALAK,Kasuri Methi,1.0,GM,
Methi Malai Mutter,Kasuri Methi,1.0,GM,
PANEER MAKHANWALA,Kasuri Methi,1.0,GM,
Subzi Kofta Masala,Kasuri Methi,1.0,GM,
VEG KOLHAPURI,Kasuri Methi,1.0,GM,
Diwani Handi,Kasuri Methi,1.0,GM,
Ghost Sofiana,Kasuri Methi,1.0,GM,
Hyderabadi VEG Biryani,Kasuri Methi,1.0,GM,
Murg Makhanwala,Kasuri Methi,1.0,GM,
Paneer Lawabdar,Kasuri Methi,1.0,GM,
Dhabe Da Murg,Kasuri Methi,1.0,GM,
Paneer Kofta Hara Masala,Kasuri Methi,1.0,GM,
Sea Food Dum Biryani,Kasuri Methi,1.0,GM,
CHICKEN KADAI,Kasuri Methi,1.0,GM,
Karele Kaju Masala,Kasuri Methi,1.0,GM,
Tawa Lamb,Kasuri Methi,1.0,GM,
LUCKNOWI CHICKEN,Kasuri Methi,1.0,GM,
Paneer Khurchan,Kasuri Methi,1.0,GM,
Paneer Lawabdar,Kasuri Methi,1.0,GM,
Pindi Chana,Kasuri Methi,1.0,GM,
Dum Pukht VEG Biryani,Kasuri Methi,1.0,GM,
Methi Chicken,Kasuri Methi,1.0,GM,
Methi Malai Mutter,Kasuri Methi,1.0,GM,
Moong Dal Aur Methi Ki Subzi,Kasuri Methi,1.0,GM,
Moong Dal Aur Methi Ki Subzi,Kasuri Methi,1.0,GM,
MUSHROOM DO PYAZA,Kasuri Methi,1.0,GM,
ALOO MUTTER,Kasuri Methi,1.0,GM,
DAL KHICHDI,Kasuri Methi,1.0,GM,
Mirchi Ka Salan,Kasuri Methi,1.0,GM,
PALAK KHICHDI,Kasuri Methi,1.0,GM,
Dum Paneer Kalamiri,Kasuri Methi,1.0,GM,
Maratha Lamb,Kasuri Methi,1.0,GM,
Rajasthani Laal Maas,Kasuri Methi,1.0,GM,
Dum Pukht VEG Biryani,Kasuri Methi,1.0,GM,
Multani Murgh,Kasuri Methi,1.0,GM,
Multani Mutton,Kasuri Methi,1.0,GM,
Paneer Tikka Masala,Kasuri Methi,1.0,GM,
Subzi Kofta Masala,Kasuri Methi,1.0,GM,
Avadhi Lamb,Kasuri Methi,1.0,GM,
Dal Tadka,Kasuri Methi,1.0,GM,
Methi Lamb,Kasuri Methi,1.0,GM,
PANEER KADAI,Kasuri Methi,1.0,GM,
Reshmi Paneer,Kasuri Methi,1.0,GM,
DAL KHICHDI,Kasuri Methi,1.0,GM,
Maratha Chicken,Kasuri Methi,1.0,GM,
Mutton Tikhalaal,Kasuri Methi,1.0,GM,
Phalguni Sabzi,Kasuri Methi,1.0,GM,
Tawa Lamb,Kasuri Methi,1.0,GM,
VEG KADAI,Kasuri Methi,1.0,GM,
Chatpata Paneer,Kasuri Methi,1.0,GM,
Dum Paneer Kalamiri,Kasuri Methi,1.0,GM,
Murgh Bharta Masala,Kasuri Methi,1.0,GM,
Zafrani Chicken,Kasuri Methi,1.0,GM,
ALOO GOBI,Kasuri Methi,1.0,GM,
Chatpata Paneer,Kasuri Methi,1.0,GM,
CHICKEN KADAI,Kasuri Methi,1.0,GM,
EGG BIRYANI,Kasuri Methi,1.0,GM,
Kumbh Makai Palak,Kasuri Methi,1.0,GM,
Murgh Tikhalaal,Kasuri Methi,1.0,GM,
Murgh -ka-salan,Kasuri Methi,1.0,GM,
Maratha Lamb,Kasuri Methi,1.0,GM,
Murg Pudhina Masala,Kasuri Methi,1.0,GM,
PANEER BUTTER MASALA,Kasuri Methi,1.0,GM,
,Kasuri Methi,1.0,GM,
Avadhi Chicken,Kasuri Methi,1.0,GM,
Bhatkal VEG Biryani,Kasuri Methi,1.0,GM,
Dhabe Da Lamb,Kasuri Methi,1.0,GM,
Paneer Khurchan,Kasuri Methi,1.0,GM,
VEG PULAO,Kasuri Methi,1.0,GM,
Amritsari Dal,Kasuri Methi,1.0,GM,
Methi Chicken,Kasuri Methi,1.0,GM,
MUSHROOM DO PYAZA,Kasuri Methi,1.0,GM,
PEAS PULAO,Kasuri Methi,1.0,GM,
VEG KOLHAPURI,Kasuri Methi,1.0,GM,
Amritsari Dal,Kasuri Methi,1.0,GM,
Dehati Murg,Kasuri Methi,1.0,GM,
Hyderabadi VEG Biryani,Kasuri Methi,1.0,GM,
Mutton Tikhalaal,Kasuri Methi,1.0,GM,
VEG PULAO,Kasuri Methi,1.0,GM,
Avadhi Chicken,Kasuri Methi,1.0,GM,
Multani Murgh,Kasuri Methi,1.0,GM,
PANEER MAKHANWALA,Kasuri Methi,1.0,GM,
VEG MAKHANWALA,Kasuri Methi,1.0,GM,
Tawa Chicken,Kasuri Methi,1.0,GM,
Peshawari Kofta,Kasuri Methi,1.0,GM,
Dhabe Da Murg,Kasuri Methi,1.0,GM,
EGG MASALA,Kasuri Methi,1.0,GM,
Murg Makhanwala,Kasuri Methi,1.0,GM,
,Kasuri Methi,1.0,GM,
EGG MASALA,Kasuri Methi,1.0,GM,
Murgh -ka-salan,Kasuri Methi,1.0,GM,
Murgh Bharta Masala,Kasuri Methi,1.0,GM,
Murgh Tikhalaal,Kasuri Methi,1.0,GM,
Dhabe Da Lamb,Kasuri Methi,1.0,GM,
EGG BIRYANI,Kasuri Methi,1.0,GM,
Karele Kaju Masala,Kasuri Methi,1.0,GM,
Ghost Sofiana,Kasuri Methi,1.0,GM,
MUTTON ROGAN JOSH,Kasuri Methi,1.0,GM,
VEG LAHORI,Kasuri Methi,1.0,GM,
Multani Mutton,Kasuri Methi,1.0,GM,
PALAK KHICHDI,Kasuri Methi,1.0,GM,
Dal Palak Ghost,Kasuri Methi,1.0,GM,
Ghost Hara Pyaaz,Kasuri Methi,1.0,GM,
Murg Tikka Nawabi,Kasuri Methi,1.0,GM,
Phalguni Sabzi,Kasuri Methi,1.0,GM,
Avadhi Lamb,Kasuri Methi,1.0,GM,
Paneer Kofta Hara Masala,Kasuri Methi,1.0,GM,
VEG LAHORI,Kasuri Methi,1.0,GM,
Dal Tadka,Kasuri Methi,1.0,GM,
Dehati Murg,Kasuri Methi,1.0,GM,
LUCKNOWI CHICKEN,Kasuri Methi,1.0,GM,
Murg Pudhina Masala,Kasuri Methi,1.0,GM,
PALAK PANEER,Kasuri Methi,1.0,GM,
Dal Palak Ghost,Kasuri Methi,1.0,GM,
Bhindi Mirch Masala,Kasuri Methi,1.0,GM,
Kalonji Ka Baigan,Kasuri Methi,1.0,GM,
VEG SONERI,Kasuri Methi,1.0,GM,
PANEER KADAI,Kasuri Methi,1.0,GM,
Pindi Chana,Kasuri Methi,1.0,GM,
Kumbh Makai Palak,Kasuri Methi,1.0,GM,
LASOONI PALAK,Kasuri Methi,1.0,GM,
Maratha Chicken,Kasuri Methi,1.0,GM,
Methi Paneer,Kasuri Methi,1.0,GM,
VEG MAKHANWALA,Kasuri Methi,1.0,GM,
DAL PALAK KHICHDI,Kasuri Methi,1.0,GM,
Dehati Lamb,Kasuri Methi,1.0,GM,
Diwani Handi,Kasuri Methi,1.0,GM,
Murg Tikka Nawabi,Kasuri Methi,1.0,GM,
PALAK PANEER,Kasuri Methi,1.0,GM,
Kalonji Ka Baigan,Kasuri Methi,1.0,GM,
Methi Lamb,Kasuri Methi,1.0,GM,
Peshawari Kofta,Kasuri Methi,1.0,GM,
Sea Food Dum Biryani,Kasuri Methi,1.0,GM,
Subzi Noorani,Kasuri Methi,1.0,GM,
VEG KADAI,Kasuri Methi,1.0,GM,
Zafrani Chicken,Kasuri Methi,1.0,GM,
Bhatkal VEG Biryani,Kasuri Methi,1.0,GM,
Paneer Tikka Masala,Kasuri Methi,1.0,GM,
Rajasthani Laal Maas,Kasuri Methi,1.0,GM,
Saladde Annabella,WHITE PEPPER,1.0,GM,
Hawain Salad,WHITE PEPPER,1.0,GM,
Malabari Paratha (1pc),Baking Powder,1.0,GM,
VEG KADAI,Dhaniya Whole,1.0,GM,
PANEER KADAI,Dhaniya Whole,1.0,GM,
CHICKEN KADAI,Dhaniya Whole,1.0,GM,
VEG KADAI,Dhaniya Whole,1.0,GM,
CHICKEN KADAI,Dhaniya Whole,1.0,GM,
PANEER KADAI,Dhaniya Whole,1.0,GM,
Bhatkal VEG Biryani,Green Elaichi,1.0,GM,
CHICKEN KADAI,Green Elaichi,1.0,GM,
Dum Pukht VEG Biryani,Green Elaichi,1.0,GM,
Sea Food Dum Biryani,Green Elaichi,1.0,GM,
VEG KADAI,Green Elaichi,1.0,GM,
Kolkata VEG Biryani,Green Elaichi,1.0,GM,
Malai Kofta,Green Elaichi,1.0,GM,
Hyderabadi VEG Biryani,Green Elaichi,1.0,GM,
Tawa Chicken,Green Elaichi,1.0,GM,
Ghost Sofiana,Green Elaichi,1.0,GM,
Bhatkal VEG Biryani,Green Elaichi,1.0,GM,
TOMATO SOUP,Green Elaichi,1.0,GM,
DAL SHORBA,Green Elaichi,1.0,GM,
MOONGDAL HALWA,Green Elaichi,1.0,GM,
PANEER KADAI,Green Elaichi,1.0,GM,
Malai Kofta,Green Elaichi,1.0,GM,
Ghost Sofiana,Green Elaichi,1.0,GM,
Murg Makhanwala,Green Elaichi,1.0,GM,
GAJAR HALWA,Green Elaichi,1.0,GM,
CHICKEN KADAI,Green Elaichi,1.0,GM,
DAL SHORBA,Green Elaichi,1.0,GM,
Kolkata VEG Biryani,Green Elaichi,1.0,GM,
Tawa Chicken,Green Elaichi,1.0,GM,
PANEER KADAI,Green Elaichi,1.0,GM,
Zafrani Chicken,Green Elaichi,1.0,GM,
Tawa Lamb,Green Elaichi,1.0,GM,
TOMATO BASIL SOUP,Green Elaichi,1.0,GM,
Hyderabadi VEG Biryani,Green Elaichi,1.0,GM,
TOMATO SOUP,Green Elaichi,1.0,GM,
Zafrani Chicken,Green Elaichi,1.0,GM,
Tawa Lamb,Green Elaichi,1.0,GM,
VEG KADAI,Green Elaichi,1.0,GM,
Dum Pukht VEG Biryani,Green Elaichi,1.0,GM,
Navratan Pulao,Green Elaichi,1.0,GM,
TOMATO BASIL SOUP,Green Elaichi,1.0,GM,
Navratan Pulao,Green Elaichi,1.0,GM,
GULAB JAMUN,Green Elaichi,1.0,GM,
Murg Makhanwala,Green Elaichi,1.0,GM,
Sea Food Dum Biryani,Green Elaichi,1.0,GM,
Chicken In Szechwan Style,Potato Starch,1.0,GM,
Tandoori Platter,CHICKEN TANGDI,1.0,PIC,
Mustard Soup,Soya Sauce LLK,1.0,GM,
TOMATO BASIL SOUP,Aromatic Powder,1.0,GM,
TOMATO SOUP,Aromatic Powder,1.0,GM,
TOMATO BASIL SOUP,Aromatic Powder,1.0,GM,
TOMATO SOUP,Aromatic Powder,1.0,GM,
CHICKEN KADAI,Kashmiri Chilli,1.0,GM,
Tawa Lamb,Kashmiri Chilli,1.0,GM,
VEG KADAI,Kashmiri Chilli,1.0,GM,
CHICKEN KADAI,Kashmiri Chilli,1.0,GM,
Tawa Lamb,Kashmiri Chilli,1.0,GM,
Tawa Chicken,Kashmiri Chilli,1.0,GM,
PANEER KADAI,Kashmiri Chilli,1.0,GM,
Tawa Chicken,Kashmiri Chilli,1.0,GM,
PANEER KADAI,Kashmiri Chilli,1.0,GM,
VEG KADAI,Kashmiri Chilli,1.0,GM,
Spicy Crab Soup,Red King Chilly,1.0,GM,
Mustard Soup,Red King Chilly,1.0,GM,
Prawns Tom Kha Soup,Fresh Red Chilly,1.0,GM,
Malysian Soup,Fresh Red Chilly,1.0,GM,
Teriyaki Veg,Fresh Red Chilly,1.0,GM,
Mutton SEEK Kebabs,MUTTON SEEK KIMA,1.0,1 PORSAN,
MILLENNIUM KULFI,Millennium Kulfi,1.0,PC,
Chicken SEEK Kebabs,CHICKEN SEEK KIMA,1.0,1 PORSAN,
KESAR PISTA KULFI,Kesar Pista Kulfi,1.0,PC,
MANGO KULFI,Mango Slice Kulfi,1.0,PC,
Papad Masala,RED CHILLY POWDER,1.0,GM,
TOMATO SOUP,Black Pepper Whole,1.0,GM,
TOMATO BASIL SOUP,Black Pepper Whole,1.0,GM,
Saladde Annabella,Black Pepper Whole,1.0,GM,
TOMATO SOUP,Black Pepper Whole,1.0,GM,
Tom Kha Soup,Black Pepper Whole,1.0,GM,
Hawain Salad,Black Pepper Whole,1.0,GM,
TOMATO BASIL SOUP,Black Pepper Whole,1.0,GM,
Prawns Tom Kha Soup,Black Pepper Whole,1.0,GM,
CHICKEN TIKKA,Chicken Leg Bonless,1.0,GM,
DAL SHORBA,Cinnamon (dalchini),1.0,GM,
Dum Pukht VEG Biryani,Cinnamon (dalchini),1.0,GM,
PEAS PULAO,Cinnamon (dalchini),1.0,GM,
EGG BIRYANI,Cinnamon (dalchini),1.0,GM,
EGG MASALA,Cinnamon (dalchini),1.0,GM,
PANEER KADAI,Cinnamon (dalchini),1.0,GM,
VEG KADAI,Cinnamon (dalchini),1.0,GM,
VEG PULAO,Cinnamon (dalchini),1.0,GM,
VEG MAKHANWALA,Cinnamon (dalchini),1.0,GM,
TOMATO BASIL SOUP,Cinnamon (dalchini),1.0,GM,
EGG MASALA,Cinnamon (dalchini),1.0,GM,
Bhatkal VEG Biryani,Cinnamon (dalchini),1.0,GM,
CHICKEN KADAI,Cinnamon (dalchini),1.0,GM,
Kolkata VEG Biryani,Cinnamon (dalchini),1.0,GM,
Sea Food Dum Biryani,Cinnamon (dalchini),1.0,GM,
Bhatkal VEG Biryani,Cinnamon (dalchini),1.0,GM,
VEG PULAO,Cinnamon (dalchini),1.0,GM,
EGG BIRYANI,Cinnamon (dalchini),1.0,GM,
PANEER KADAI,Cinnamon (dalchini),1.0,GM,
VEG KADAI,Cinnamon (dalchini),1.0,GM,
PEAS PULAO,Cinnamon (dalchini),1.0,GM,
TOMATO BASIL SOUP,Cinnamon (dalchini),1.0,GM,
Hyderabadi VEG Biryani,Cinnamon (dalchini),1.0,GM,
CHICKEN KADAI,Cinnamon (dalchini),1.0,GM,
Sea Food Dum Biryani,Cinnamon (dalchini),1.0,GM,
TOMATO SOUP,Cinnamon (dalchini),1.0,GM,
VEG MAKHANWALA,Cinnamon (dalchini),1.0,GM,
Tawa Lamb,Cinnamon (dalchini),1.0,GM,
Tawa Lamb,Cinnamon (dalchini),1.0,GM,
Dum Pukht VEG Biryani,Cinnamon (dalchini),1.0,GM,
Kolkata VEG Biryani,Cinnamon (dalchini),1.0,GM,
Tawa Chicken,Cinnamon (dalchini),1.0,GM,
Ghost Sofiana,Cinnamon (dalchini),1.0,GM,
Tawa Chicken,Cinnamon (dalchini),1.0,GM,
DAL SHORBA,Cinnamon (dalchini),1.0,GM,
Hyderabadi VEG Biryani,Cinnamon (dalchini),1.0,GM,
TOMATO SOUP,Cinnamon (dalchini),1.0,GM,
Ghost Sofiana,Cinnamon (dalchini),1.0,GM,
Navratan Pulao,Cinnamon (dalchini),1.0,GM,
Navratan Pulao,Cinnamon (dalchini),1.0,GM,
Paneer Khurchan,Coconut Milk Powder,1.0,GM,
Paneer Khurchan,Coconut Milk Powder,1.0,GM,
Mustard Soup,Madras Curry Powder,1.0,GM,
"Water Chesnut, PANEER, BABY CORN, BROCOLLI In Sambal Sauce",White Pepper Powder,1.0,GM,
KUNG PAO TOFU,White Pepper Powder,1.0,GM,
Crispy Chicken Chef Style,White Pepper Powder,1.0,GM,
Vegetables Ingreen Garlic Sauce,White Pepper Powder,1.0,GM,
SZECHWAN NOODLE,White Pepper Powder,1.0,GM,
Lemon coriander soup,White Pepper Powder,1.0,GM,
Sour & Pepper Soup,White Pepper Powder,1.0,GM,
KUNG PAO PANEER,White Pepper Powder,1.0,GM,
CORIANDER VEG NOODLES,White Pepper Powder,1.0,GM,
SHANGHAI NOODLES,White Pepper Powder,1.0,GM,
SZECHWAN VEG FRIED RICE,White Pepper Powder,1.0,GM,
Thai FRIDE Rice,White Pepper Powder,1.0,GM,
SPICY LIME NOODLES,White Pepper Powder,1.0,GM,
YANMEIN NOODLES,White Pepper Powder,1.0,GM,
Chicken In Malaysian Curry,White Pepper Powder,1.0,GM,
Fragrance Rice,White Pepper Powder,1.0,GM,
VEG FRIED RICE,White Pepper Powder,1.0,GM,
Chicken Barbeque Sauce,White Pepper Powder,1.0,GM,
BURNT GARLIC NOODLES CHICKEN / VEG,White Pepper Powder,1.0,GM,
Chicken Hunan,White Pepper Powder,1.0,GM,
Chilly Crispy Patato,White Pepper Powder,1.0,GM,
PANEER HAKKA STYLE,White Pepper Powder,1.0,GM,
FUTCHI RICE,White Pepper Powder,1.0,GM,
Shredded Chicken In Mixed Pepper,White Pepper Powder,1.0,GM,
Crispy Spinach Paneer,White Pepper Powder,1.0,GM,
Dim Sum,White Pepper Powder,1.0,GM,
PAN FRIED NOODLES,White Pepper Powder,1.0,GM,
Teriyaki Veg,White Pepper Powder,1.0,GM,
Crispy Corn,White Pepper Powder,1.0,GM,
FORTUNE RICE,White Pepper Powder,1.0,GM,
Cottage Cheese & Mushroom In Black Bean Sauce,White Pepper Powder,1.0,GM,
MALAYSIAN VEG/CHICKEN NOODLES,White Pepper Powder,1.0,GM,
VEG CRISPY,White Pepper Powder,1.0,GM,
Chicken In Chilly Soya,White Pepper Powder,1.0,GM,
FUTCHI NOODLES,White Pepper Powder,1.0,GM,
GREEN PEPPER NOODLES,White Pepper Powder,1.0,GM,
Chicken Samble Oelek Sauce,White Pepper Powder,1.0,GM,
MUSHROOM HAKKA STYLE,White Pepper Powder,1.0,GM,
Exotic Veg In Sambal Oelek Sauce,White Pepper Powder,1.0,GM,
BURNT GARLIC RICE,White Pepper Powder,1.0,GM,
Mushroom Paneer Babycorn In Red Chilli Flakes,White Pepper Powder,1.0,GM,
Pepper Blast Chicken,White Pepper Powder,1.0,GM,
SPICY LIME RICE,White Pepper Powder,1.0,GM,
Lemon Coriander Soup,White Pepper Powder,1.0,GM,
Vegetables In Chilly Mustard Sauce,White Pepper Powder,1.0,GM,
Chicken In Chilly Mustard Sauce,White Pepper Powder,1.0,GM,
Malysian Soup,White Pepper Powder,1.0,GM,
Manchow Soup,White Pepper Powder,1.0,GM,
Chicken & Mushroom In Oyster Sauce,White Pepper Powder,1.0,GM,
Chicken In Szechwan Style,White Pepper Powder,1.0,GM,
FORTUNE NOODLES,White Pepper Powder,1.0,GM,
Green Pepper Crab Soup,White Pepper Powder,1.0,GM,
Pepper Blast Paneer,White Pepper Powder,1.0,GM,
Roast Lamb In Black Peper,White Pepper Powder,1.0,GM,
HAKKA NOODLES,White Pepper Powder,1.0,GM,
Paneer Baby Corn Water Chesnut Brocoli In Sambal Sauce,White Pepper Powder,1.0,GM,
SAHI GULAB KULFI,Gulab Badam Slice Kulfi,1.0,GM,
ROASTED ALMOND KULFI,Roasted Almond Slice Kulfi,1.0,PC,
Karele Kaju Masala,Karela,450.0,GM,
Karele Kaju Masala,Karela,450.0,GM,
Methi Malai Mutter,GREEN PEAS,125.0,GM,
Methi Malai Mutter,GREEN PEAS,125.0,GM,
Subzi Noorani,FRESH BEANS,125.0,GM,
Subzi Noorani,FRESH BEANS,125.0,GM,
FUTCHI RICE,CHILLY PASTE,125.0,GM,
FUTCHI NOODLES,CHILLY PASTE,125.0,GM,
Paneer Kofta Hara Masala,Malai Paneer,125.0,GM,
Paneer Kofta Hara Masala,Malai Paneer,125.0,GM,
VEG SONERI,ONION SAUCE MAKE,125.0,GM,
VEG SONERI,ONION SAUCE MAKE,125.0,GM,
Cottage Cheese & Mushroom In Black Bean Sauce,Malai Paneer,130.0,GM,
Steam Chicken With Stir Fried Vegetables,Chicken Breast Bonless,130.0,GM,
CHI,ROESTED LAMB,170.0,GM,
Roast Lamb In Honey And Ginger,ROESTED LAMB,170.0,GM,
Indian Clams,Clams,250.0,GM,
Indian Clams,Clams,250.0,GM,
Indian Squid,Squid,250.0,GM,
Indian Squid,Squid,250.0,GM,
Indian Malwani Bombil Fry,Bombil,250.0,GM,
Indian Malwani Bombil Fry,Bombil,250.0,GM,
ALOO MUTTER,Potato,250.0,GM,
ALOO MUTTER,Potato,250.0,GM,
ALOO GOBI,Potato,250.0,GM,
ALOO GOBI,Potato,250.0,GM,
TANDOORI GOBI,Tomatos,250.0,GM,
Subzi Ka Mela,Tomatos,250.0,GM,
TOMATO BASIL SOUP,Tomatos,250.0,GM,
Paneer Ke Shikanje,Tomatos,250.0,GM,
TANDOORI BROCCOLI,Tomatos,250.0,GM,
TANDOORI ALOO,Tomatos,250.0,GM,
PANEER TIKKA,Tomatos,250.0,GM,
TOMATO SOUP,Tomatos,250.0,GM,
Paneer Peri Peri Tikka,Tomatos,250.0,GM,
TOMATO SOUP,Tomatos,250.0,GM,
PANEER PAHADI TIKKA,Tomatos,250.0,GM,
Paneer Saffron Tikka,Tomatos,250.0,GM,
TOMATO BASIL SOUP,Tomatos,250.0,GM,
PANEER MALAI TIKKA,Tomatos,250.0,GM,
Subzi Ka Mela,Capsicum,250.0,GM,
DAL SHORBA,Toor Dal,250.0,GM,
DAL SHORBA,Toor Dal,250.0,GM,
Sea Food Dum Biryani,Rawas Fish,250.0,GM,
Sea Food Dum Biryani,Rawas Fish,250.0,GM,
Dum Aloo Amritsari,Baby Potato,250.0,GM,
Dum Aloo Amritsari,Baby Potato,250.0,GM,
BURNT GARLIC RICE,Basmati Rice,250.0,GM,
VEG FRIED RICE,Basmati Rice,250.0,GM,
SPICY LIME RICE,Basmati Rice,250.0,GM,
THAI HERB RICE,Basmati Rice,250.0,GM,
ORIENTAL RICE,Basmati Rice,250.0,GM,
FORTUNE RICE,Basmati Rice,250.0,GM,
SZECHWAN VEG FRIED RICE,Basmati Rice,250.0,GM,
HOT POT RICE,Basmati Rice,250.0,GM,
FUTCHI RICE,Basmati Rice,250.0,GM,
MALAYSIAN VEG/CHICKEN NOODLES,Flat Noodles,250.0,GM,
Pindi Chana,Kabuli Chana,250.0,GM,
Pindi Chana,Kabuli Chana,250.0,GM,
PANEER CHILLY DRY,Malai Paneer,250.0,GM,
PANEER KADAI,Malai Paneer,250.0,GM,
Paneer Lawabdar,Malai Paneer,250.0,GM,
PANEER KADAI,Malai Paneer,250.0,GM,
Paneer Lawabdar,Malai Paneer,250.0,GM,
KUNG PAO TOFU,Malai Paneer,250.0,GM,
